entry,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
"1751 ComputedStructureEntry - Na1 Ga5 Ir4  (NaGa5Ir4)
Energy (Uncorrected)     = -54.9467  eV (-5.4947  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -54.9467  eV (-5.4947  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Ga_d', 'PBE Ir']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.09402547250781446,0.0348056515985789,True,True,True,True,True,True,True,True,True,True,True,0.09402547250781446,0.07877592735264027
"1752 ComputedStructureEntry - Nd8 Dy2 Mg1  (Nd8Dy2Mg)
Energy (Uncorrected)     = -48.7618  eV (-4.4329  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -48.7618  eV (-4.4329  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE Dy_3', 'PBE Mg_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03808995429687467,0.002262962841812793,True,True,True,True,True,True,True,True,True,True,True,0.03808995429687467,0.03808995429687467
"1753 ComputedStructureEntry - Sm1 Al2 Zn9  (SmAl2Zn9)
Energy (Uncorrected)     = -25.0485  eV (-2.0874  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -25.0485  eV (-2.0874  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sm_3', 'PBE Al', 'PBE Zn']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.08171150908040792,0.005682017799760298,True,True,True,True,True,True,True,True,True,True,True,0.08171150908040792,0.08171150908040792
"1754 ComputedStructureEntry - Li2 Ni1 P4 O12 F1 (Li2NiP4O12F)
Energy (Uncorrected)     = -129.3788 eV (-6.4689  eV/atom)
Correction               = -11.2470  eV (-0.5624  eV/atom)
Energy (Final)           = -140.6258 eV (-7.0313  eV/atom)
Energy Adjustments:
  MP2020 anion correction (oxide): -8.2440   eV (-0.4122  eV/atom)
  MP2020 anion correction (F): -0.4620   eV (-0.0231  eV/atom)
  MP2020 GGA/GGA+U mixing correction (Ni): -2.5410   eV (-0.1270  eV/atom)
Parameters:
  is_hubbard             = True
  hubbards               = {'Li': 0, 'Ni': 6.2, 'P': 0, 'O': 0, 'F': 0}
  run_type               = GGA+U
  potcar_symbols         = ['PBE Li_sv', 'PBE Ni_pv', 'PBE P', 'PBE O', 'PBE F']
Data:
  oxide_type             = oxide
  aspherical             = True
  oxidation_states       = {'Li': 1.0, 'Ni': 3.0, 'P': 5.0, 'O': -2.0, 'F': -1.0}",0.11079801537868939,0.08009008018875798,False,False,True,True,True,True,True,True,True,True,True,0.11079801537868939,0.11079801537868939
"1755 ComputedStructureEntry - Zn1 Ag2 Hg1 Bi1 Au1 I12 (ZnAg2HgBiAuI12)
Energy (Uncorrected)     = -37.8795  eV (-2.1044  eV/atom)
Correction               = -4.5480   eV (-0.2527  eV/atom)
Energy (Final)           = -42.4275  eV (-2.3571  eV/atom)
Energy Adjustments:
  MP2020 anion correction (I): -4.5480   eV (-0.2527  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Zn', 'PBE Ag', 'PBE Hg', 'PBE Bi', 'PBE Au', 'PBE I']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Zn': 2.0, 'Ag': 1.0, 'Hg': 2.0, 'Bi': 3.0, 'Au': 3.0, 'I': -1.0}",0.051979937010091515,0.2321095304025061,True,True,True,True,True,True,True,True,True,True,False,0.051979937010091515,0.051979937010091515
"1756 ComputedStructureEntry - Na2 Li4 Tl1 In1 (Na2Li4TlIn)
Energy (Uncorrected)     = -16.5274  eV (-2.0659  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -16.5274  eV (-2.0659  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Li_sv', 'PBE Tl_d', 'PBE In_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.059239620739325094,0.0009276482066880296,True,True,True,True,True,True,True,True,True,True,True,0.059239620739325094,0.059239620739325094
"1757 ComputedStructureEntry - Tb2 Pr2 Y2 Tm6 (TbPrYTm3)
Energy (Uncorrected)     = -57.7623  eV (-4.8135  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -57.7623  eV (-4.8135  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tb_3', 'PBE Pr_3', 'PBE Y_sv', 'PBE Tm_3']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.07140882757215739,0.00050656789603664,True,True,True,True,True,True,True,True,True,True,True,0.07140882757215739,0.07140882757215739
"1758 ComputedStructureEntry - Sm3 Y5 Tl1   (Sm3Y5Tl)
Energy (Uncorrected)     = -48.9084  eV (-5.4343  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -48.9084  eV (-5.4343  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sm_3', 'PBE Y_sv', 'PBE Tl_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.09799318586238837,0.018048957885601673,True,True,True,True,True,True,True,True,True,True,True,0.09799318586238837,0.09799318586238837
"1759 ComputedStructureEntry - Pr5 Fe2 Te1 Se3 (Pr5Fe2TeSe3)
Energy (Uncorrected)     = -67.2166  eV (-6.1106  eV/atom)
Correction               = -1.4160   eV (-0.1287  eV/atom)
Energy (Final)           = -68.6326  eV (-6.2393  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -1.4160   eV (-0.1287  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Pr_3', 'PBE Fe_pv', 'PBE Te', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.14398899287997136,0.04580560528725923,False,False,False,False,True,True,True,True,True,True,False,0.14398899287997136,0.14398899287997136
"1760 ComputedStructureEntry - Li9 Cd7      (Li9Cd7)
Energy (Uncorrected)     = -26.7695  eV (-1.6731  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -26.7695  eV (-1.6731  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Li_sv', 'PBE Cd']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.0408621791903685,0.025646491801351676,True,True,True,True,True,True,True,True,True,True,True,0.0408621791903685,0.0
"1761 ComputedStructureEntry - Tl4 Cd2      (Tl2Cd)
Energy (Uncorrected)     = -11.0794  eV (-1.8466  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -11.0794  eV (-1.8466  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tl_d', 'PBE Cd']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.036153110917426234,0.007082270781864447,False,True,True,True,True,False,False,True,True,False,True,0.036153110917426234,0.036153110917426234
"1762 ComputedStructureEntry - Sc1 Zn1 Ru2  (ScZnRu2)
Energy (Uncorrected)     = -26.9347  eV (-6.7337  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -26.9347  eV (-6.7337  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sc_sv', 'PBE Zn', 'PBE Ru_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.1543535612573237,0.0008021297998813509,False,False,True,True,True,True,True,True,True,True,True,0.1543535612573237,0.1381950890698267
"1763 ComputedStructureEntry - Na2 Mg1 Sb1  (Na2MgSb)
Energy (Uncorrected)     = -9.2863   eV (-2.3216  eV/atom)
Correction               = -0.1920   eV (-0.0480  eV/atom)
Energy (Final)           = -9.4783   eV (-2.3696  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Sb): -0.1920   eV (-0.0480  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Mg_pv', 'PBE Sb']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.18048967877084587,0.001258082751962473,False,False,True,True,True,True,True,True,True,True,True,0.18048967877084587,0.13809244681207833
"1764 ComputedStructureEntry - Nd2 In1 Cu9  (Nd2InCu9)
Energy (Uncorrected)     = -50.5109  eV (-4.2092  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -50.5109  eV (-4.2092  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE In_d', 'PBE Cu_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.08100633235351573,0.01528401201592038,True,True,True,True,True,True,True,True,True,True,True,0.08100633235351573,0.07379527124240681
"1765 ComputedStructureEntry - Ni4 Sb2 H2 Pd1 (Ni4Sb2H2Pd)
Energy (Uncorrected)     = -44.1017  eV (-4.9002  eV/atom)
Correction               = -0.3840   eV (-0.0427  eV/atom)
Energy (Final)           = -44.4857  eV (-4.9429  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Sb): -0.3840   eV (-0.0427  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ni_pv', 'PBE Sb', 'PBE H', 'PBE Pd']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ni': 1.0, 'Sb': -3.0, 'H': 0.0, 'Pd': 2.0}",0.13159148696180623,0.04654911729995791,False,False,False,False,True,True,True,True,True,True,False,0.13159148696180623,0.13159148696180623
"1766 ComputedStructureEntry - Li2 Tl1 P2 O7 (Li2TlP2O7)
Energy (Uncorrected)     = -75.2245  eV (-6.2687  eV/atom)
Correction               = -4.8090   eV (-0.4007  eV/atom)
Energy (Final)           = -80.0335  eV (-6.6695  eV/atom)
Energy Adjustments:
  MP2020 anion correction (oxide): -4.8090   eV (-0.4007  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Li_sv', 'PBE Tl_d', 'PBE P', 'PBE O']
Data:
  oxide_type             = oxide
  aspherical             = True
  oxidation_states       = {'Li': 1.0, 'Tl': 3.0, 'P': 4.5, 'O': -2.0}",0.10631977113064561,0.049699992733183165,False,False,True,True,True,True,True,True,True,True,True,0.10631977113064561,0.10631977113064561
"1767 ComputedStructureEntry - Rb2 Ba1 Sn9  (Rb2BaSn9)
Energy (Uncorrected)     = -42.1922  eV (-3.5160  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -42.1922  eV (-3.5160  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Rb_sv', 'PBE Ba_sv', 'PBE Sn_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06091283745713927,0.08203634692359109,True,True,True,True,True,True,True,True,True,True,True,0.06091283745713927,0.06091283745713927
"1768 ComputedStructureEntry - Y1 Ag2 Hg4 Pb1 (YAg2Hg4Pb)
Energy (Uncorrected)     = -17.9662  eV (-2.2458  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -17.9662  eV (-2.2458  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Y_sv', 'PBE Ag', 'PBE Hg', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06787508207670667,0.009276328359233367,True,True,True,True,True,True,True,True,True,True,True,0.06787508207670667,0.06787508207670667
"1769 ComputedStructureEntry - Tm5 Mg4 Cu1  (Tm5Mg4Cu)
Energy (Uncorrected)     = -33.7130  eV (-3.3713  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -33.7130  eV (-3.3713  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tm_3', 'PBE Mg_pv', 'PBE Cu_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.022020688408204148,0.03829880893797244,False,True,True,True,True,False,False,True,True,False,True,0.022020688408204148,0.022020688408204148
"1770 ComputedStructureEntry - Dy4 Cd2 Hg4  (Dy2CdHg2)
Energy (Uncorrected)     = -25.5125  eV (-2.5513  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -25.5125  eV (-2.5513  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Dy_3', 'PBE Cd', 'PBE Hg']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03069428495589399,0.005629005320961766,False,True,True,True,True,False,False,True,True,False,True,0.03069428495589399,0.01078040795588997
"1771 ComputedStructureEntry - Fe1 Cu1 Ni1 Pt1 (FeCuNiPt)
Energy (Uncorrected)     = -24.8565  eV (-6.2141  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -24.8565  eV (-6.2141  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Fe_pv', 'PBE Cu_pv', 'PBE Ni_pv', 'PBE Pt']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.051076705852052484,0.0007838647507024976,True,True,True,True,True,True,True,True,True,True,True,0.051076705852052484,0.051076705852052484
"1772 ComputedStructureEntry - K2 Ag1 Br7   (K2AgBr7)
Energy (Uncorrected)     = -24.4196  eV (-2.4420  eV/atom)
Correction               = -3.7380   eV (-0.3738  eV/atom)
Energy (Final)           = -28.1576  eV (-2.8158  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Br): -3.7380   eV (-0.3738  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE Ag', 'PBE Br']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.027109568214845225,0.12198041831839303,True,True,False,False,True,True,True,True,True,True,True,0.027109568214845225,0.02710956821484345
"1773 ComputedStructureEntry - Tm2 Zn5 Ag1  (Tm2Zn5Ag)
Energy (Uncorrected)     = -20.6760  eV (-2.5845  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -20.6760  eV (-2.5845  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tm_3', 'PBE Zn', 'PBE Ag']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.019843733996485646,0.018674817366927977,True,True,True,True,True,True,True,True,True,True,True,0.019843733996485646,0.019843733996485646
"1774 ComputedStructureEntry - Ag2 Sb2 Cl8  (AgSbCl4)
Energy (Uncorrected)     = -37.1890  eV (-3.0991  eV/atom)
Correction               = -4.9120   eV (-0.4093  eV/atom)
Energy (Final)           = -42.1010  eV (-3.5084  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Cl): -4.9120   eV (-0.4093  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ag', 'PBE Sb', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ag': 1.0, 'Sb': 3.0, 'Cl': -1.0}",0.03044757655598973,0.04086180572143465,True,True,True,True,True,True,True,True,True,True,True,0.03044757655598973,0.03044757655598973
"1775 ComputedStructureEntry - Rb3 La1 Ce3 Te8 (Rb3LaCe3Te8)
Energy (Uncorrected)     = -71.1439  eV (-4.7429  eV/atom)
Correction               = -3.3760   eV (-0.2251  eV/atom)
Energy (Final)           = -74.5199  eV (-4.9680  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Te): -3.3760   eV (-0.2251  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Rb_sv', 'PBE La', 'PBE Ce', 'PBE Te']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Rb': 1.0, 'La': 3.0, 'Ce': 3.3333333333333335, 'Te': -2.0}",0.014845735664060555,0.01484360750604232,True,True,True,True,True,True,True,True,True,True,True,0.014845735664060555,0.014845735664060555
